pop90,blackpop_pct1990,college_pct,hs_pct,unemp,income,poverty,blackCandidate,blackTurnout
1592,0.423994988,0.02889096,0.215284243,0.140000001,12055,0.400000006,1,50.76400757
7638,0.209478915,0.068525605,0.272462189,0.100000001,18980,0.219999999,1,38.2142868
7638,0.209478915,0.068525605,0.272462189,0.100000001,18980,0.219999999,1,43.29359055
7638,0.209478915,0.068525605,0.272462189,0.100000001,18980,0.219999999,1,38.06933975
4305,0.259233445,0.052969504,0.305296957,0.129999995,15102,0.319999993,1,52.17013931
4305,0.259233445,0.052969504,0.305296957,0.129999995,15102,0.319999993,1,53.81549072
4305,0.259233445,0.052969504,0.305296957,0.129999995,15102,0.319999993,1,48.38529968
4305,0.259233445,0.052969504,0.305296957,0.129999995,15102,0.319999993,1,52.41192245
825,0.25212121,0.025684932,0.366438359,0.150000006,15167,0.300000012,1,57.73584747
825,0.25212121,0.025684932,0.366438359,0.150000006,15167,0.300000012,1,61.7543869
825,0.25212121,0.025684932,0.366438359,0.150000006,15167,0.300000012,1,67.63754272
157,0.280254781,0.131147534,0.401639342,0.029999999,16875,0.25999999,0,65.51724243
130,0.261538476,0.089285716,0.3125,0.159999996,26250,0.150000006,0,44.73684311
999,0.048048049,0.071847506,0.360703826,0.079999998,21106,0.219999999,0,64.44444275
999,0.048048049,0.071847506,0.360703826,0.079999998,21106,0.219999999,0,34.14634323
999,0.048048049,0.071847506,0.360703826,0.079999998,21106,0.219999999,0,0
955,0,0.041116007,0.406754762,0.059999999,23812,0.159999996,0,72.91666412
955,0,0.041116007,0.406754762,0.059999999,23812,0.159999996,0,54.41176605
955,0,0.041116007,0.406754762,0.059999999,23812,0.159999996,0,9.94475174
2392,0.008361204,0.053412464,0.310979217,0.100000001,21717,0.180000007,0,25
2392,0.008361204,0.053412464,0.310979217,0.100000001,21717,0.180000007,0,8.333333015
2392,0.008361204,0.053412464,0.310979217,0.100000001,21717,0.180000007,0,18.18181801
2392,0.008361204,0.053412464,0.310979217,0.100000001,21717,0.180000007,0,20
1390,0.1410072,0.048681542,0.298174441,0.109999999,16386,0.230000004,0,60.3571434
1390,0.1410072,0.048681542,0.298174441,0.109999999,16386,0.230000004,0,44.38356018
298,0.496644288,0.029999999,0.275000006,0.180000007,9148,0.49000001,1,56.37583923
3937,0.331978679,0.04197349,0.317746699,0.050000001,22062,0.280000001,1,81.6552124
3937,0.331978679,0.04197349,0.317746699,0.050000001,22062,0.280000001,0,55.39031982
3937,0.331978679,0.04197349,0.317746699,0.050000001,22062,0.280000001,0,55.92592621
3937,0.331978679,0.04197349,0.317746699,0.050000001,22062,0.280000001,0,63.80879974
3937,0.331978679,0.04197349,0.317746699,0.050000001,22062,0.280000001,1,61.90817642
3937,0.331978679,0.04197349,0.317746699,0.050000001,22062,0.280000001,1,55.97484207
243,0.16460906,0.030120483,0.253012061,0,17625,0.300000012,0,60.7142868
243,0.16460906,0.030120483,0.253012061,0,17625,0.300000012,0,77.77777863
667,0.134932533,0.060483869,0.308467746,0.090000004,21750,0.219999999,0,65.45454407
3483,0.174849272,0.032258064,0.211071283,0.119999997,10812,0.379999995,0,73.66984558
3483,0.174849272,0.032258064,0.211071283,0.119999997,10812,0.379999995,0,48.95093155
3483,0.174849272,0.032258064,0.211071283,0.119999997,10812,0.379999995,0,62.05305481
3483,0.174849272,0.032258064,0.211071283,0.119999997,10812,0.379999995,0,58.7743721
3483,0.174849272,0.032258064,0.211071283,0.119999997,10812,0.379999995,0,59.27783203
3483,0.174849272,0.032258064,0.211071283,0.119999997,10812,0.379999995,0,57.305336
3483,0.174849272,0.032258064,0.211071283,0.119999997,10812,0.379999995,1,52.79720306
7083,0.044331498,0.197059423,0.22013478,0.050000001,33224,0.100000001,0,47.03382111
7083,0.044331498,0.197059423,0.22013478,0.050000001,33224,0.100000001,0,15.59454155
7083,0.044331498,0.197059423,0.22013478,0.050000001,33224,0.100000001,0,27.70270348
585,0.201709405,0.062052507,0.252983302,0.109999999,11111,0.400000006,0,22.1428566
5389,0.362219334,0.081032261,0.289806455,0.170000002,15334,0.330000013,1,60.61814499
5389,0.362219334,0.081032261,0.289806455,0.170000002,15334,0.330000013,1,49.02143478
1601,0.335415363,0.035906643,0.250448823,0.180000007,10446,0.439999998,1,74.71879578
1601,0.335415363,0.035906643,0.250448823,0.180000007,10446,0.439999998,1,47.66630173
1601,0.335415363,0.035906643,0.250448823,0.180000007,10446,0.439999998,1,53.2044754
1601,0.335415363,0.035906643,0.250448823,0.180000007,10446,0.439999998,1,48.73864746
1601,0.335415363,0.035906643,0.250448823,0.180000007,10446,0.439999998,1,43.54986191
3126,0.284708887,0.089737691,0.280257702,0.170000002,12151,0.439999998,0,37.48308563
3126,0.284708887,0.089737691,0.280257702,0.170000002,12151,0.439999998,1,40.3693924
1149,0.43342036,0.025974026,0.298701286,0.109999999,14205,0.360000014,1,81.89910889
1149,0.43342036,0.025974026,0.298701286,0.109999999,14205,0.360000014,1,75.57142639
1149,0.43342036,0.025974026,0.298701286,0.109999999,14205,0.360000014,1,70.20689392
1149,0.43342036,0.025974026,0.298701286,0.109999999,14205,0.360000014,1,72.91666412
746,0.261394113,0.073345259,0.314847946,0.059999999,15156,0.270000011,0,74.52830505
746,0.261394113,0.073345259,0.314847946,0.059999999,15156,0.270000011,0,54.34782791
746,0.261394113,0.073345259,0.314847946,0.059999999,15156,0.270000011,0,49.21259689
5526,0.212450236,0.043751638,0.238931105,0.200000003,11505,0.419999987,1,41.99865341
5526,0.212450236,0.043751638,0.238931105,0.200000003,11505,0.419999987,0,40.64171219
5526,0.212450236,0.043751638,0.238931105,0.200000003,11505,0.419999987,0,40.23779678
36671,0.271849692,0.030650726,0.307269514,0.119999997,22074,0.239999995,0,38.72549057
36671,0.271849692,0.030650726,0.307269514,0.119999997,22074,0.239999995,0,41.03773499
1562,0.279129326,0.03842549,0.313964397,0.170000002,10572,0.469999999,0,73.18910217
1562,0.279129326,0.03842549,0.313964397,0.170000002,10572,0.469999999,1,67.41279602
1562,0.279129326,0.03842549,0.313964397,0.170000002,10572,0.469999999,0,61.90476227
1562,0.279129326,0.03842549,0.313964397,0.170000002,10572,0.469999999,1,71.89409637
1562,0.279129326,0.03842549,0.313964397,0.170000002,10572,0.469999999,1,67.23809814
1562,0.279129326,0.03842549,0.313964397,0.170000002,10572,0.469999999,1,65.05376434
1562,0.279129326,0.03842549,0.313964397,0.170000002,10572,0.469999999,1,67.03704071
774,0.08139535,0.007619048,0.31238094,0.100000001,11531,0.389999986,0,68.75
774,0.08139535,0.007619048,0.31238094,0.100000001,11531,0.389999986,0,30.50847435
774,0.08139535,0.007619048,0.31238094,0.100000001,11531,0.389999986,0,27.86885262
774,0.08139535,0.007619048,0.31238094,0.100000001,11531,0.389999986,0,9.375
569,0.237258345,0.085714288,0.311904758,0.109999999,15714,0.289999992,0,59.872612
1235,0.091497973,0.025791325,0.356389225,0.129999995,13594,0.330000013,0,39.80582428
1235,0.091497973,0.025791325,0.356389225,0.129999995,13594,0.330000013,0,45.79439163
1235,0.091497973,0.025791325,0.356389225,0.129999995,13594,0.330000013,0,47.05882263
1235,0.091497973,0.025791325,0.356389225,0.129999995,13594,0.330000013,0,49.57983017
13661,0.326184034,0.08892069,0.278822571,0.150000006,15979,0.310000002,0,64.81064606
13661,0.326184034,0.08892069,0.278822571,0.150000006,15979,0.310000002,0,43.64069366
13661,0.326184034,0.08892069,0.278822571,0.150000006,15979,0.310000002,0,35.92760086
13661,0.326184034,0.08892069,0.278822571,0.150000006,15979,0.310000002,0,30.36065483
13661,0.326184034,0.08892069,0.278822571,0.150000006,15979,0.310000002,0,35.54126358
54909,0.327760488,0.117634699,0.176846087,0.119999997,16223,0.379999995,1,50.4463501
54909,0.327760488,0.117634699,0.176846087,0.119999997,16223,0.379999995,1,42.23757553
54909,0.327760488,0.117634699,0.176846087,0.119999997,16223,0.379999995,1,44.39519501
54909,0.327760488,0.117634699,0.176846087,0.119999997,16223,0.379999995,1,33.76313019
643,0.059097979,0.061876249,0.291417152,0.100000001,11510,0.349999994,0,52.79999924
643,0.059097979,0.061876249,0.291417152,0.100000001,11510,0.349999994,0,58.77862549
643,0.059097979,0.061876249,0.291417152,0.100000001,11510,0.349999994,0,40
643,0.059097979,0.061876249,0.291417152,0.100000001,11510,0.349999994,0,42.30769348
847,0.083825268,0.03960396,0.306930691,0.100000001,21625,0.180000007,0,57.59999847
847,0.083825268,0.03960396,0.306930691,0.100000001,21625,0.180000007,1,40.57971191
847,0.083825268,0.03960396,0.306930691,0.100000001,21625,0.180000007,0,27.77777863
847,0.083825268,0.03960396,0.306930691,0.100000001,21625,0.180000007,0,23.4375
905,0.190055251,0.063763611,0.259720057,0.059999999,13062,0.289999992,0,75.09578705
905,0.190055251,0.063763611,0.259720057,0.059999999,13062,0.289999992,0,56.48535538
905,0.190055251,0.063763611,0.259720057,0.059999999,13062,0.289999992,0,60.40816498
905,0.190055251,0.063763611,0.259720057,0.059999999,13062,0.289999992,0,68.46154022
14531,0.129722655,0.0750269,0.275555134,0.109999999,22664,0.239999995,0,48.52604675
14531,0.129722655,0.0750269,0.275555134,0.109999999,22664,0.239999995,0,63.43101501
14531,0.129722655,0.0750269,0.275555134,0.109999999,22664,0.239999995,0,85.25345612
14531,0.129722655,0.0750269,0.275555134,0.109999999,22664,0.239999995,0,44.24731064
14531,0.129722655,0.0750269,0.275555134,0.109999999,22664,0.239999995,0,27.71949196
774,0.1382429,0.043252595,0.42733565,0.059999999,19750,0.180000007,0,61.53845978
785,0,0.020676691,0.347744375,0.050000001,13929,0.280000001,0,0
785,0,0.020676691,0.347744375,0.050000001,13929,0.280000001,0,0
785,0,0.020676691,0.347744375,0.050000001,13929,0.280000001,0,0
785,0,0.020676691,0.347744375,0.050000001,13929,0.280000001,0,0
785,0,0.020676691,0.347744375,0.050000001,13929,0.280000001,0,50
802,0.370324194,0.101604275,0.183600709,0.180000007,16875,0.280000001,1,75.60137177
802,0.370324194,0.101604275,0.183600709,0.180000007,16875,0.280000001,1,75.98783875
802,0.370324194,0.101604275,0.183600709,0.180000007,16875,0.280000001,1,65.37585449
802,0.370324194,0.101604275,0.183600709,0.180000007,16875,0.280000001,1,58.22222137
802,0.370324194,0.101604275,0.183600709,0.180000007,16875,0.280000001,1,59.90990829
420,0.54285717,0,0.250996023,0.400000006,6560,0.699999988,1,51.91740417
420,0.54285717,0,0.250996023,0.400000006,6560,0.699999988,1,31.98992538
420,0.54285717,0,0.250996023,0.400000006,6560,0.699999988,1,44.29708099
420,0.54285717,0,0.250996023,0.400000006,6560,0.699999988,1,42.77929306
16609,0.308989108,0.089205079,0.174661323,0.150000006,14509,0.400000006,1,37.06239319
16609,0.308989108,0.089205079,0.174661323,0.150000006,14509,0.400000006,1,48.23871994
1576,0.389593899,0.064064063,0.320320308,0.129999995,10112,0.540000021,1,55.63583755
1576,0.389593899,0.064064063,0.320320308,0.129999995,10112,0.540000021,1,46.11186981
31828,0.200138241,0.059577402,0.280339926,0.129999995,18506,0.289999992,0,54.70766449
31828,0.200138241,0.059577402,0.280339926,0.129999995,18506,0.289999992,0,48.2441597
31828,0.200138241,0.059577402,0.280339926,0.129999995,18506,0.289999992,0,27.82183838
31828,0.200138241,0.059577402,0.280339926,0.129999995,18506,0.289999992,1,49.49773026
2791,0.196345389,0.06514658,0.296416938,0.079999998,23327,0.079999998,1,53.68234634
2791,0.196345389,0.06514658,0.296416938,0.079999998,23327,0.079999998,1,40.72164917
2791,0.196345389,0.06514658,0.296416938,0.079999998,23327,0.079999998,1,54.32372665
2791,0.196345389,0.06514658,0.296416938,0.079999998,23327,0.079999998,0,32.1428566
5303,0.388647944,0.065940052,0.27002725,0.119999997,14281,0.360000014,1,55.63079071
5303,0.388647944,0.065940052,0.27002725,0.119999997,14281,0.360000014,1,61.09380341
5303,0.388647944,0.065940052,0.27002725,0.119999997,14281,0.360000014,1,58.62275314
227,0,0.026666667,0.466666669,0,27500,0.159999996,0,100
227,0,0.026666667,0.466666669,0,27500,0.159999996,0,0
507,0.025641026,0.008450705,0.343661964,0.180000007,20774,0.230000004,0,18.75
507,0.025641026,0.008450705,0.343661964,0.180000007,20774,0.230000004,0,47.22222137
507,0.025641026,0.008450705,0.343661964,0.180000007,20774,0.230000004,0,42.22222137
507,0.025641026,0.008450705,0.343661964,0.180000007,20774,0.230000004,0,48.71794891
370,0.240540534,0.052401748,0.283842802,0.039999999,17361,0.340000004,0,50.84745789
6832,0.235070258,0.039079126,0.313213378,0.140000001,12477,0.379999995,1,66.91682434
6832,0.235070258,0.039079126,0.313213378,0.140000001,12477,0.379999995,0,64.87179565
6832,0.235070258,0.039079126,0.313213378,0.140000001,12477,0.379999995,0,54.09047318
6832,0.235070258,0.039079126,0.313213378,0.140000001,12477,0.379999995,1,60.99547577
2132,0.203095689,0.031942632,0.226206005,0.100000001,11067,0.360000014,0,45.3125
2132,0.203095689,0.031942632,0.226206005,0.100000001,11067,0.360000014,0,32.42630386
2132,0.203095689,0.031942632,0.226206005,0.100000001,11067,0.360000014,0,40
1808,0.240597352,0.031273838,0.273074001,0.109999999,12268,0.349999994,0,80.35351563
1808,0.240597352,0.031273838,0.273074001,0.109999999,12268,0.349999994,0,52.67816544
1808,0.240597352,0.031273838,0.273074001,0.109999999,12268,0.349999994,0,53.02114868
1808,0.240597352,0.031273838,0.273074001,0.109999999,12268,0.349999994,1,58.3582077
1808,0.240597352,0.031273838,0.273074001,0.109999999,12268,0.349999994,0,49.42196655
1290,0.193798453,0.020656137,0.30862698,0.180000007,10465,0.439999998,0,55.31914902
1290,0.193798453,0.020656137,0.30862698,0.180000007,10465,0.439999998,0,41.29353333
1290,0.193798453,0.020656137,0.30862698,0.180000007,10465,0.439999998,0,38.04878235
1410,0.009929078,0.060311284,0.311284035,0.109999999,20160,0.180000007,0,90
1410,0.009929078,0.060311284,0.311284035,0.109999999,20160,0.180000007,0,26.66666603
1410,0.009929078,0.060311284,0.311284035,0.109999999,20160,0.180000007,0,65.21739197
1410,0.009929078,0.060311284,0.311284035,0.109999999,20160,0.180000007,0,45.45454407
1410,0.009929078,0.060311284,0.311284035,0.109999999,20160,0.180000007,0,30
18151,0.38692084,0.073034607,0.233615056,0.189999998,11809,0.449999988,1,68.00325775
18151,0.38692084,0.073034607,0.233615056,0.189999998,11809,0.449999988,1,63.05683517
18151,0.38692084,0.073034607,0.233615056,0.189999998,11809,0.449999988,1,40.92391968
18151,0.38692084,0.073034607,0.233615056,0.189999998,11809,0.449999988,1,46.1252861
18151,0.38692084,0.073034607,0.233615056,0.189999998,11809,0.449999988,1,52.45169449
18151,0.38692084,0.073034607,0.233615056,0.189999998,11809,0.449999988,1,42.33311462
383,0.323759794,0.024911031,0.227758005,0.079999998,12000,0.300000012,0,83.49056244
383,0.323759794,0.024911031,0.227758005,0.079999998,12000,0.300000012,0,87.625
383,0.323759794,0.024911031,0.227758005,0.079999998,12000,0.300000012,1,53.2362442
383,0.323759794,0.024911031,0.227758005,0.079999998,12000,0.300000012,1,50.21097183
383,0.323759794,0.024911031,0.227758005,0.079999998,12000,0.300000012,1,50.59054947
4736,0.274282098,0.038165588,0.30409357,0.129999995,20813,0.289999992,1,45.35266876
4736,0.274282098,0.038165588,0.30409357,0.129999995,20813,0.289999992,1,53.06713104
1467,0.007498296,0.056297708,0.341603041,0.039999999,19925,0.239999995,1,0
1467,0.007498296,0.056297708,0.341603041,0.039999999,19925,0.239999995,0,10.98484802
705,0,0.038306452,0.219758064,0.119999997,14400,0.310000002,0,83.33333588
705,0,0.038306452,0.219758064,0.119999997,14400,0.310000002,0,100
705,0,0.038306452,0.219758064,0.119999997,14400,0.310000002,0,0
705,0,0.038306452,0.219758064,0.119999997,14400,0.310000002,0,0
705,0,0.038306452,0.219758064,0.119999997,14400,0.310000002,0,0
705,0,0.038306452,0.219758064,0.119999997,14400,0.310000002,0,75
12251,0.133621752,0.092907645,0.244365886,0.079999998,20321,0.209999993,0,25.05280495
12251,0.133621752,0.092907645,0.244365886,0.079999998,20321,0.209999993,0,33.03191376
12251,0.133621752,0.092907645,0.244365886,0.079999998,20321,0.209999993,1,29.76241875
12251,0.133621752,0.092907645,0.244365886,0.079999998,20321,0.209999993,1,27.44671631
103,0.223300964,0.032786883,0.229508191,0,15156,0.360000014,1,70
1074,0.216014892,0.08567775,0.300511509,0.170000002,14960,0.300000012,0,37.20930099
1074,0.216014892,0.08567775,0.300511509,0.170000002,14960,0.300000012,1,49.29077911
7186,0.287920952,0.069465943,0.262577385,0.079999998,19710,0.289999992,0,71.07070923
7186,0.287920952,0.069465943,0.262577385,0.079999998,19710,0.289999992,0,61.9028511
7186,0.287920952,0.069465943,0.262577385,0.079999998,19710,0.289999992,0,47.23418427
173,0,0.0390625,0.4609375,0.150000006,15417,0.180000007,0,100
173,0,0.0390625,0.4609375,0.150000006,15417,0.180000007,0,50
173,0,0.0390625,0.4609375,0.150000006,15417,0.180000007,0,100
824,0.260922343,0.050000001,0.341379315,0.180000007,9153,0.449999988,1,53.68421173
824,0.260922343,0.050000001,0.341379315,0.180000007,9153,0.449999988,1,62.30158615
824,0.260922343,0.050000001,0.341379315,0.180000007,9153,0.449999988,1,71.95571899
824,0.260922343,0.050000001,0.341379315,0.180000007,9153,0.449999988,1,66.53992462
345,0,0.094650209,0.242798358,0.129999995,12875,0.280000001,0,0
345,0,0.094650209,0.242798358,0.129999995,12875,0.280000001,0,0
345,0,0.094650209,0.242798358,0.129999995,12875,0.280000001,0,0
345,0,0.094650209,0.242798358,0.129999995,12875,0.280000001,0,100
345,0,0.094650209,0.242798358,0.129999995,12875,0.280000001,0,100
5425,0.235023037,0.06628941,0.28051737,0.170000002,12992,0.360000014,0,36.71854019
5425,0.235023037,0.06628941,0.28051737,0.170000002,12992,0.360000014,1,32.63433838
5425,0.235023037,0.06628941,0.28051737,0.170000002,12992,0.360000014,1,37.34500504
6277,0.350804538,0.0513895,0.287384212,0.100000001,21841,0.239999995,0,60.70425034
6277,0.350804538,0.0513895,0.287384212,0.100000001,21841,0.239999995,1,71.50899506
6277,0.350804538,0.0513895,0.287384212,0.100000001,21841,0.239999995,0,54.95093536
6277,0.350804538,0.0513895,0.287384212,0.100000001,21841,0.239999995,1,59.07617569
6277,0.350804538,0.0513895,0.287384212,0.100000001,21841,0.239999995,1,49.49494934
6277,0.350804538,0.0513895,0.287384212,0.100000001,21841,0.239999995,1,55.57344055
2102,0.160323501,0.019104084,0.305665344,0.119999997,15906,0.310000002,0,80.64796448
2102,0.160323501,0.019104084,0.305665344,0.119999997,15906,0.310000002,1,73.33583069
2102,0.160323501,0.019104084,0.305665344,0.119999997,15906,0.310000002,0,61.02040863
2102,0.160323501,0.019104084,0.305665344,0.119999997,15906,0.310000002,0,55.92515564
2102,0.160323501,0.019104084,0.305665344,0.119999997,15906,0.310000002,1,63.46154022
2102,0.160323501,0.019104084,0.305665344,0.119999997,15906,0.310000002,0,44.09282684
456,0,0.126074493,0.318051577,0.170000002,23864,0.119999997,0,100
456,0,0.126074493,0.318051577,0.170000002,23864,0.119999997,0,100
456,0,0.126074493,0.318051577,0.170000002,23864,0.119999997,0,0
456,0,0.126074493,0.318051577,0.170000002,23864,0.119999997,0,100
456,0,0.126074493,0.318051577,0.170000002,23864,0.119999997,0,50
159,0.540880501,0.017094018,0.188034192,0.150000006,5463,0.639999986,1,59.09090805
586,0,0.033412889,0.312649161,0.109999999,16833,0.349999994,0,0
586,0,0.033412889,0.312649161,0.109999999,16833,0.349999994,0,100
586,0,0.033412889,0.312649161,0.109999999,16833,0.349999994,0,100
586,0,0.033412889,0.312649161,0.109999999,16833,0.349999994,0,0
8502,0.197247714,0.050637271,0.28470549,0.150000006,12469,0.379999995,0,51.18575287
4411,0.389027417,0.043007113,0.207585514,0.200000003,10900,0.460000008,1,65.97485352
4411,0.389027417,0.043007113,0.207585514,0.200000003,10900,0.460000008,1,53.40710449
4411,0.389027417,0.043007113,0.207585514,0.200000003,10900,0.460000008,1,58.20132828
4411,0.389027417,0.043007113,0.207585514,0.200000003,10900,0.460000008,1,34.6428566
4411,0.389027417,0.043007113,0.207585514,0.200000003,10900,0.460000008,1,49.06323242
206,0,0.066265061,0.343373507,0.189999998,21875,0.209999993,0,25
206,0,0.066265061,0.343373507,0.189999998,21875,0.209999993,0,50
206,0,0.066265061,0.343373507,0.189999998,21875,0.209999993,0,0
452,0,0.077419356,0.329032272,0.07,24063,0.219999999,0,61.2090683
452,0,0.077419356,0.329032272,0.07,24063,0.219999999,0,0
452,0,0.077419356,0.329032272,0.07,24063,0.219999999,0,0
452,0,0.077419356,0.329032272,0.07,24063,0.219999999,0,0
1253,0.612928987,0.018162394,0.282051295,0.119999997,12727,0.430000007,1,36.73788834
1253,0.612928987,0.018162394,0.282051295,0.119999997,12727,0.430000007,1,29.22903061
1253,0.612928987,0.018162394,0.282051295,0.119999997,12727,0.430000007,1,24.53021812
1253,0.612928987,0.018162394,0.282051295,0.119999997,12727,0.430000007,1,42.72409821
1253,0.612928987,0.018162394,0.282051295,0.119999997,12727,0.430000007,1,42.97520828
1253,0.612928987,0.018162394,0.282051295,0.119999997,12727,0.430000007,1,35.35811234
772,0,0.026785715,0.348214298,0.090000004,23693,0.180000007,0,0
772,0,0.026785715,0.348214298,0.090000004,23693,0.180000007,0,33.33333206
772,0,0.026785715,0.348214298,0.090000004,23693,0.180000007,0,29.23077011
1885,0.334748,0.042438272,0.346450627,0.219999999,12375,0.460000008,0,55.67715454
1885,0.334748,0.042438272,0.346450627,0.219999999,12375,0.460000008,0,31.60919571
1885,0.334748,0.042438272,0.346450627,0.219999999,12375,0.460000008,0,50.70821381
1885,0.334748,0.042438272,0.346450627,0.219999999,12375,0.460000008,1,60.319767
1885,0.334748,0.042438272,0.346450627,0.219999999,12375,0.460000008,1,52.86343765
156,0.166666672,0.043859649,0.307017535,0.360000014,13929,0.280000001,0,100
156,0.166666672,0.043859649,0.307017535,0.360000014,13929,0.280000001,1,84.21052551
156,0.166666672,0.043859649,0.307017535,0.360000014,13929,0.280000001,0,25.73099327
299,0.046822742,0.013824885,0.336405516,0.100000001,15250,0.289999992,0,39.70588303
299,0.046822742,0.013824885,0.336405516,0.100000001,15250,0.289999992,0,66.66666412
299,0.046822742,0.013824885,0.336405516,0.100000001,15250,0.289999992,0,71.42857361
299,0.046822742,0.013824885,0.336405516,0.100000001,15250,0.289999992,1,47.82608795
299,0.046822742,0.013824885,0.336405516,0.100000001,15250,0.289999992,0,46.66666794
299,0.046822742,0.013824885,0.336405516,0.100000001,15250,0.289999992,0,38.70967865
299,0.046822742,0.013824885,0.336405516,0.100000001,15250,0.289999992,0,32.5581398
862,0.307424605,0.077757686,0.321880639,0.150000006,18512,0.310000002,0,77.8625946
862,0.307424605,0.077757686,0.321880639,0.150000006,18512,0.310000002,0,71.70542908
1093,0.376029283,0.020491803,0.27868852,0.129999995,10625,0.479999989,0,67.98107147
1093,0.376029283,0.020491803,0.27868852,0.129999995,10625,0.479999989,0,69.35507202
1093,0.376029283,0.020491803,0.27868852,0.129999995,10625,0.479999989,1,67.11711884
1093,0.376029283,0.020491803,0.27868852,0.129999995,10625,0.479999989,0,61.83908081
1093,0.376029283,0.020491803,0.27868852,0.129999995,10625,0.479999989,0,47.58771896
1138,0.023725836,0.131167263,0.283995181,0.079999998,24663,0.180000007,0,28
1138,0.023725836,0.131167263,0.283995181,0.079999998,24663,0.180000007,0,21.21212196
1138,0.023725836,0.131167263,0.283995181,0.079999998,24663,0.180000007,0,12.82051277
20027,0.244519904,0.107241817,0.111712843,0.109999999,17826,0.300000012,0,58.52549362
20027,0.244519904,0.107241817,0.111712843,0.109999999,17826,0.300000012,0,29.06810188
20027,0.244519904,0.107241817,0.111712843,0.109999999,17826,0.300000012,0,31.33036613
20027,0.244519904,0.107241817,0.111712843,0.109999999,17826,0.300000012,0,35.26859665
20027,0.244519904,0.107241817,0.111712843,0.109999999,17826,0.300000012,0,20.39934349
1517,0.396176666,0.059365403,0.274309099,0.170000002,10495,0.5,1,64.33627319
1517,0.396176666,0.059365403,0.274309099,0.170000002,10495,0.5,1,59.83493805
1517,0.396176666,0.059365403,0.274309099,0.170000002,10495,0.5,1,60.64102554
1517,0.396176666,0.059365403,0.274309099,0.170000002,10495,0.5,1,52.48407745
1517,0.396176666,0.059365403,0.274309099,0.170000002,10495,0.5,1,61.68341827
7137,0.386997342,0.046727091,0.244108766,0.159999996,15026,0.370000005,1,71.73538208
7137,0.386997342,0.046727091,0.244108766,0.159999996,15026,0.370000005,1,67.28964233
7137,0.386997342,0.046727091,0.244108766,0.159999996,15026,0.370000005,1,50.7833786
7137,0.386997342,0.046727091,0.244108766,0.159999996,15026,0.370000005,1,54.52397156
7137,0.386997342,0.046727091,0.244108766,0.159999996,15026,0.370000005,1,47.87123489
7137,0.386997342,0.046727091,0.244108766,0.159999996,15026,0.370000005,1,30.14209175
287,0.177700356,0.048076924,0.307692319,0.109999999,14531,0.360000014,0,60.86956406
287,0.177700356,0.048076924,0.307692319,0.109999999,14531,0.360000014,0,63.4146347
840,0,0.038897894,0.353322536,0.100000001,21023,0.140000001,0,0
840,0,0.038897894,0.353322536,0.100000001,21023,0.140000001,0,50
840,0,0.038897894,0.353322536,0.100000001,21023,0.140000001,0,0
840,0,0.038897894,0.353322536,0.100000001,21023,0.140000001,0,100
4912,0.071254075,0.097090259,0.306116402,0.050000001,24556,0.189999998,0,52.5775795
4912,0.071254075,0.097090259,0.306116402,0.050000001,24556,0.189999998,0,40.41366577
4912,0.071254075,0.097090259,0.306116402,0.050000001,24556,0.189999998,0,19.94535446
4912,0.071254075,0.097090259,0.306116402,0.050000001,24556,0.189999998,0,11.89792633
4912,0.071254075,0.097090259,0.306116402,0.050000001,24556,0.189999998,1,12.15004063
198528,0.282020658,0.11311534,0.255727708,0.109999999,22079,0.25,1,62.77735519
198528,0.282020658,0.11311534,0.255727708,0.109999999,22079,0.25,1,48.91071701
198528,0.282020658,0.11311534,0.255727708,0.109999999,22079,0.25,1,30.40349388
198528,0.282020658,0.11311534,0.255727708,0.109999999,22079,0.25,0,33.09848022
198528,0.282020658,0.11311534,0.255727708,0.109999999,22079,0.25,1,37.56685257
198528,0.282020658,0.11311534,0.255727708,0.109999999,22079,0.25,1,26.41340065
1021,0.127326146,0.044,0.35466668,0.100000001,21875,0.150000006,0,75.42372894
1021,0.127326146,0.044,0.35466668,0.100000001,21875,0.150000006,0,59.8290596
1021,0.127326146,0.044,0.35466668,0.100000001,21875,0.150000006,0,45
1021,0.127326146,0.044,0.35466668,0.100000001,21875,0.150000006,0,54.19355011
420,0.278571427,0.109965637,0.274914086,0.159999996,11765,0.49000001,1,83.19999695
420,0.278571427,0.109965637,0.274914086,0.159999996,11765,0.49000001,0,62.890625
420,0.278571427,0.109965637,0.274914086,0.159999996,11765,0.49000001,1,64.53900909
420,0.278571427,0.109965637,0.274914086,0.159999996,11765,0.49000001,1,22.72727203
420,0.278571427,0.109965637,0.274914086,0.159999996,11765,0.49000001,1,61.13074112
128,0,0.06185567,0.268041223,0.02,18281,0.059999999,0,11.11111069
128,0,0.06185567,0.268041223,0.02,18281,0.059999999,0,0
2092,0.236137673,0.040425532,0.268794328,0.189999998,10647,0.449999988,1,64.21226501
2092,0.236137673,0.040425532,0.268794328,0.189999998,10647,0.449999988,0,62.79265594
2092,0.236137673,0.040425532,0.268794328,0.189999998,10647,0.449999988,0,44.87895584
2092,0.236137673,0.040425532,0.268794328,0.189999998,10647,0.449999988,0,40.08438873
2092,0.236137673,0.040425532,0.268794328,0.189999998,10647,0.449999988,0,39.73799133
529,0.003780718,0.061497327,0.259358287,0.119999997,25441,0.129999995,0,100
